platform,brand,ad_format,creative_theme,cta_type,audience_segment,language,has_offer,has_expert,d1,iqs,source_dataset,d7,d30,lift,platform_e,brand_e,ad_format_e,creative_theme_e,cta_type_e,audience_segment_e,language_e,source_dataset_e
Meta_Stories,Mylo_App,Playable_Ad,Problem_Solution,Learn_More,Broad_Women_18_24,Hinglish,0,0,0.2,39.6,07,0.14593880437873963,0.07234017572154258,0.5357200413295855,10,27,7,23,12,0,4,0
Meta_Feed,Mylo_LactoMama,Lead_Form,Ingredient_Science,Shop_Now,Pregnant_Tri2,Tamil,0,0,0.26,53.42,07,0.14510954751692548,0.07327936353201926,0.4473850280622088,8,29,6,17,14,21,8,0
Google_UAC,Mylo_DiapersApp,Playable_Ad,Discount_Offer,Install_Now,Broad_Women_25_34,Hinglish,1,0,0.143,48.64,07,0.11598345412261335,0.05912873458593326,0.6185386807574418,4,28,7,6,10,1,4,0
Google_UAC,Mylo_PregaPlus,Reels_Remix,Celebrity_Endorsement,Install_Now,Lookalike_Purchasers,English,0,0,0.2648,60.68,07,0.14263868421085496,0.06513341293062949,0.5628497238431615,4,31,8,1,10,10,1,0
YouTube_Shorts,Mylo_Ovaluna,Static_Image,Seasonal_Festival,Swipe_Up,New_Mom_0_3m,English,0,0,0.38,71.3,07,0.15625310469017842,0.0847178273677383,0.6886436684973425,13,30,12,27,17,14,1,0
Meta_Feed,MamEarth,Static_Image,Product_Demo,Swipe_Up,New_Mom_3_6m,Hinglish,0,0,0.38,75.22,07,0.165158900955892,0.06940663953789378,0.4056707470598641,8,19,12,25,17,16,4,0
YouTube_Shorts,BabyChakra,Reels_Remix,Myth_Busting,Shop_Now,Retargeting_App_Inactive,Hinglish,0,0,0.3065,67.9,07,0.12405527100751963,0.052061151750551704,0.5250704425322616,13,3,8,21,14,26,4,0
YouTube_Shorts,Healofy,Video_30s,Problem_Solution,Swipe_Up,Broad_Women_25_34,Hinglish,0,0,0.1677,59.71,07,0.1791097609880315,0.098379902513014,0.3730270798552885,13,9,19,23,17,1,4,0
Google_Search,BabyChakra,Lead_Form,Testimonial_Mom,Shop_Now,Broad_Women_25_34,Hindi,0,0,0.26,52.26,07,0.1305841815563208,0.058454894517309654,0.4845672603815942,3,3,6,29,14,1,3,0
Meta_Feed,Mylo_PregaPlus,Stories_Poll,Ingredient_Science,Learn_More,New_Mom_0_3m,Bengali,0,0,0.455,76.25,07,0.20891635892341032,0.10815682006619969,0.48316168572066626,8,31,13,17,12,14,0,0
Google_Search,HealthKart_Women,Video_15s,Fear_Appeal,Install_Now,Broad_Women_25_34,Hinglish,0,0,0.2609,61.47,07,0.1770842006710645,0.08148585210544868,0.4755401284412445,3,10,18,12,10,1,4,0
Meta_Feed,BabyChakra,Static_Image,Myth_Busting,Book_Free_Consult,Pregnant_Tri2,Tamil,0,0,0.4285,78.8,07,0.19061875360256425,0.11129416643069028,0.38729456642909854,8,3,12,21,1,21,8,0
Meta_Reels,Mylo_PregaPlus,Video_15s,Problem_Solution,Get_Offer,Toddler_Mom_1_2y,Tamil,0,0,0.3123,67.01,07,0.13722697331370767,0.05849835331810353,0.4673194107750186,9,31,18,23,7,32,8,0
Google_UAC,Mylo_DiapersApp,Lead_Form,Doctor_Expert,Get_Offer,Retargeting_Cart_Abandon,Hindi,0,1,0.1888,57.91,07,0.19004387920168517,0.13192443611121626,0.520831109245666,4,28,6,7,7,27,3,0
Google_Search,PharmEasy_Baby,Lead_Form,Problem_Solution,Watch_More,New_Mom_3_6m,Bengali,0,0,0.2441,53.16,07,0.12861966257601523,0.05947539016604934,0.3470996385480414,3,36,6,23,19,16,0,0
Meta_Feed,PharmEasy_Baby,Static_Image,Ingredient_Science,Shop_Now,TTC,English,0,0,0.3839,73.26,07,0.1524403192422076,0.06663752841182734,0.5193003655511951,8,36,12,17,14,29,1,0
Meta_Feed,Mylo_DiapersApp,Video_30s,Product_Demo,Watch_More,Lookalike_Purchasers,Malayalam,0,0,0.2618,61.88,07,0.1866089187365612,0.08455373662627289,0.5119091477910421,8,28,19,25,19,10,6,0
Google_UAC,PharmEasy_Baby,Video_15s,Fear_Appeal,Watch_More,Pregnant_Tri3,Hindi,0,0,0.3268,67.0,07,0.16650128964729521,0.08005165705056987,0.38030628708370096,4,36,18,12,19,22,3,0
Meta_Reels,PharmEasy_Baby,Static_Image,Product_Demo,Swipe_Up,Retargeting_Cart_Abandon,Hindi,0,0,0.3632,69.94,07,0.13662217539283739,0.06331467240081087,0.367014198179837,9,36,12,25,17,27,3,0
Meta_Reels,Healofy,Collection_Ad,Problem_Solution,Learn_More,Broad_Women_18_24,Hindi,0,0,0.12,32.8,07,0.14115345379952288,0.07395881141184253,0.4529685550056799,9,9,3,23,12,0,3,0
Google_Search,HealthKart_Women,Stories_Poll,Before_After,Swipe_Up,Retargeting_Cart_Abandon,Telugu,0,0,0.4379,78.12,07,0.18866951160270654,0.10434168537046191,0.48728457089004823,3,10,13,0,17,27,9,0
YouTube_Shorts,Mylo_PregaPlus,Lead_Form,Ingredient_Science,Install_Now,New_Mom_6_12m,Hinglish,0,0,0.1,42.29,07,0.15637105156474249,0.07523126615808114,0.24990046995995646,13,31,6,17,10,17,4,0
Google_UAC,Mylo_App,Playable_Ad,Before_After,Learn_More,Pregnant_Tri2,Telugu,0,0,0.5073,78.61,07,0.13166158193991287,0.06394160702056385,0.6750085557141062,4,27,7,0,12,21,9,0
YouTube_Shorts,Mylo_Ovaluna,Static_Image,Discount_Offer,Shop_Now,Lookalike_Purchasers,Telugu,1,0,0.2883,52.79,07,0.1273959928691663,0.06753449109262065,0.5451791537984667,13,30,12,6,14,10,9,0
Meta_Reels,Mylo_Ovaluna,Static_Image,Ingredient_Science,Sign_Up,Retargeting_App_Inactive,Hinglish,0,0,0.3443,70.5,07,0.14454321528473826,0.07450290597657339,0.5610255193529536,9,30,12,17,16,26,4,0
Meta_Stories,Mylo_PregaPlus,Playable_Ad,Product_Demo,Install_Now,Pregnant_Tri3,Hinglish,0,0,0.4026,74.73,07,0.1684335533239413,0.08631669973067897,0.5405721364321758,10,31,7,25,10,22,4,0
Google_UAC,Mylo_App,Video_30s,Ingredient_Science,Shop_Now,Pregnant_Tri1,Marathi,0,0,0.3218,67.03,07,0.12269109386654628,0.04823613011882864,0.6867193318822862,4,27,19,17,14,20,7,0
Meta_Feed,Mylo_LactoMama,Video_30s,Product_Demo,Get_Offer,Pregnant_Tri3,Hinglish,0,0,0.38,77.35,07,0.16439339813021214,0.0849083642756932,0.5130244776689603,8,29,19,25,7,22,4,0
YouTube_Shorts,BabyChakra,Playable_Ad,Myth_Busting,Install_Now,Broad_Women_25_34,English,0,0,0.2486,58.23,07,0.12909046245543732,0.061073693758637526,0.5239950952793413,13,3,7,21,10,1,1,0
Google_UAC,BabyChakra,Video_15s,Emotional_Journey,Install_Now,New_Mom_0_3m,Malayalam,0,0,0.4565,76.15,07,0.1720200388260492,0.09503127911763266,0.5157916074770869,4,3,18,10,10,14,6,0
Meta_Feed,Mylo_App,Carousel,Before_After,Sign_Up,New_Mom_6_12m,Hindi,0,0,0.2836,64.05,07,0.17817159852106865,0.09144894624263396,0.5529637501976487,8,27,1,0,16,17,3,0
Meta_Reels,Mylo_Ovaluna,Video_15s,Comparison_Ad,Watch_More,Lookalike_Purchasers,English,0,0,0.2473,65.31,07,0.2061179772040738,0.10872696722501331,0.6977881466489707,9,30,18,4,19,10,1,0
Meta_Feed,PharmEasy_Baby,Video_15s,Myth_Busting,Swipe_Up,Broad_Women_25_34,Hindi,0,0,0.2589,60.34,07,0.17670486493873747,0.08201551424255421,0.4403213210404046,8,36,18,21,17,1,3,0
Google_Search,Mylo_Ovaluna,Video_60s,UGC_Repost,Swipe_Up,Broad_Women_35_44,English,0,0,0.2552,61.93,07,0.16359298803316485,0.08230378493992732,0.5820839645629722,3,30,20,32,17,2,1,0
Meta_Stories,PharmEasy_Baby,Video_15s,Product_Demo,Install_Now,New_Mom_0_3m,Hinglish,0,0,0.406,76.63,07,0.19911755190126285,0.10075422242378276,0.43313180240622756,10,36,18,25,10,14,4,0
Google_Display,Healofy,Static_Image,Doctor_Expert,Learn_More,New_Mom_0_3m,Malayalam,0,1,0.52,91.76,07,0.20877673848447867,0.12492451619378064,0.33204610791116823,2,9,12,7,12,14,6,0
Meta_Stories,Mylo_PregaPlus,Carousel,Myth_Busting,Learn_More,Broad_Women_25_34,English,0,0,0.3074,61.98,07,0.16756235014492118,0.08599738948806827,0.3805166756008664,10,31,1,21,12,1,1,0
Meta_Feed,HealthKart_Women,Lead_Form,UGC_Repost,Learn_More,Pregnant_Tri3,English,0,0,0.26,54.67,07,0.16002174491445334,0.08832081571289427,0.36869841913111556,8,10,6,32,12,22,1,0
Meta_Reels,HealthKart_Women,Stories_Poll,Problem_Solution,Learn_More,TTC,Hinglish,0,0,0.3945,76.09,07,0.18603403937682267,0.100536472539647,0.4470036033883918,9,10,13,23,12,29,4,0
Google_UAC,Healofy,Stories_Poll,Fear_Appeal,Shop_Now,Pregnant_Tri3,Bengali,0,0,0.392,74.76,07,0.15872172370296256,0.10256842259987127,0.41469652937073936,4,9,13,12,14,22,0,0
Google_Display,HealthKart_Women,Video_30s,Comparison_Ad,Learn_More,Broad_Women_35_44,Hindi,0,0,0.1912,56.43,07,0.18792250025430254,0.08900937181470175,0.6209749614200601,2,10,19,4,12,2,3,0
Meta_Feed,Mylo_Ovaluna,Carousel,Product_Demo,Sign_Up,Broad_Women_25_34,Hindi,0,0,0.2733,58.47,07,0.16934867226705588,0.09109307382314447,0.4096198211411839,8,30,1,25,16,1,3,0
Meta_Reels,Mylo_LactoMama,Video_30s,Doctor_Expert,Swipe_Up,New_Mom_0_3m,Malayalam,0,1,0.52,94.33,07,0.2316820018759592,0.14566408316612783,0.5701578190853503,9,29,19,7,17,14,6,0
Meta_Feed,BabyChakra,Static_Image,Doctor_Expert,Swipe_Up,New_Mom_6_12m,Malayalam,0,1,0.3905,81.82,07,0.17291713582580245,0.11001379371422476,0.5740701680154893,8,3,12,7,17,17,6,0
YouTube_Shorts,BabyChakra,Reels_Remix,Product_Demo,Learn_More,New_Mom_0_3m,English,0,0,0.3735,75.48,07,0.18991751391253386,0.09238028605189004,0.4777677422451739,13,3,8,25,12,14,1,0
Meta_Stories,PharmEasy_Baby,Video_15s,Before_After,Watch_More,New_Mom_3_6m,Malayalam,0,0,0.4277,74.81,07,0.17479322307664455,0.08367703811006517,0.49119833960030657,10,36,18,0,19,16,6,0
Meta_Stories,BabyChakra,Static_Image,Product_Demo,Swipe_Up,Pregnant_Tri3,Hindi,0,0,0.4254,76.1,07,0.18623477887257892,0.08003631479826454,0.4781862480764882,10,3,12,25,17,22,3,0
Google_Display,Healofy,Static_Image,Product_Demo,Install_Now,New_Mom_0_3m,Tamil,0,0,0.4292,78.73,07,0.15879589484694126,0.06849272871185948,0.46143843799931544,2,9,12,25,10,14,8,0
Google_Search,HealthKart_Women,Video_60s,Celebrity_Endorsement,Swipe_Up,Pregnant_Tri2,Hindi,0,0,0.38,70.58,07,0.13313859785277668,0.07923131865600813,0.43772307567495583,3,10,20,1,17,21,3,0
Google_Display,Mylo_App,Lead_Form,Fear_Appeal,Swipe_Up,New_Mom_0_3m,Kannada,0,0,0.26,52.64,07,0.17717232907251618,0.0946621937875063,0.3945654620036619,2,27,6,12,17,14,5,0
Google_UAC,PharmEasy_Baby,Video_30s,Testimonial_Mom,Book_Free_Consult,Pregnant_Tri3,English,0,0,0.3969,77.9,07,0.13912110348327983,0.0690765663261815,0.39587522789802726,4,36,19,29,1,22,1,0
Meta_Feed,HealthKart_Women,Reels_Remix,Ingredient_Science,Watch_More,TTC,Malayalam,0,0,0.4206,74.38,07,0.12337125229972956,0.051267632895226,0.5476857303729266,8,10,8,17,19,29,6,0
YouTube_Shorts,BabyChakra,Video_15s,Emotional_Journey,Install_Now,TTC,English,0,0,0.38,70.52,07,0.19290994311931636,0.11201337585654668,0.4816120664957828,13,3,18,10,10,29,1,0
Meta_Reels,Mylo_Ovaluna,Carousel,Problem_Solution,Swipe_Up,New_Mom_6_12m,Hinglish,0,0,0.327,63.59,07,0.22582326391144752,0.1239587108529585,0.5353482937136773,9,30,1,23,17,17,4,0
Meta_Feed,MamEarth,Static_Image,Myth_Busting,Install_Now,Pregnant_Tri1,English,0,0,0.31,64.74,07,0.11693575023380923,0.04415541071700164,0.5855474623366349,8,19,12,21,10,20,1,0
Google_Display,Mylo_App,Video_60s,Ingredient_Science,Swipe_Up,New_Mom_6_12m,Hindi,0,0,0.226,56.36,07,0.1784483798064932,0.08962669471747872,0.479605352618015,2,27,20,17,17,17,3,0
Meta_Reels,Mylo_PregaPlus,Video_60s,Myth_Busting,Get_Offer,Lookalike_Purchasers,Hindi,0,0,0.3276,61.74,07,0.16381027571014678,0.09216090029187057,0.5340030155449069,9,31,20,21,7,10,3,0
Google_Display,Mylo_App,Video_30s,Doctor_Expert,Book_Free_Consult,Pregnant_Tri2,Hindi,0,1,0.4292,89.84,07,0.20952133768549336,0.14048516753374996,0.5278300293572379,2,27,19,7,1,21,3,0
Meta_Reels,Mylo_DiapersApp,Video_30s,Before_After,Learn_More,New_Mom_3_6m,Hinglish,0,0,0.4,71.75,07,0.21033225283090196,0.07828626379992296,0.5665633679404491,9,28,19,0,12,16,4,0
Google_Search,Mylo_PregaPlus,Reels_Remix,Comparison_Ad,Shop_Now,Lookalike_Purchasers,Hindi,0,0,0.2187,59.72,07,0.1555284364891374,0.07997709834114274,0.3858456005340386,3,31,8,4,14,10,3,0
Google_UAC,Mylo_DiapersApp,Video_30s,Emotional_Journey,Install_Now,Toddler_Mom_1_2y,Telugu,0,0,0.3192,65.35,07,0.18600205532260622,0.10720750420248305,0.4907077571593253,4,28,19,10,10,32,9,0
Google_UAC,Mylo_Ovaluna,Lead_Form,Myth_Busting,Get_Offer,Broad_Women_18_24,Kannada,0,0,0.08,24.0,07,0.16584067433464342,0.0846421046231091,0.4477674866988133,4,30,6,21,7,0,5,0
Google_Search,Mylo_DiapersApp,Video_15s,Ingredient_Science,Watch_More,Broad_Women_35_44,Hinglish,0,0,0.2306,55.0,07,0.14384966955137557,0.06207456879205775,0.5331959775647981,3,28,18,17,19,2,4,0
Google_Search,HealthKart_Women,Playable_Ad,Seasonal_Festival,Learn_More,Lookalike_Purchasers,Hinglish,0,0,0.3242,63.0,07,0.11442823263718538,0.06176614286536589,0.5039894468278004,3,10,7,27,12,10,4,0
Google_Display,Mylo_PregaPlus,Static_Image,Testimonial_Mom,Swipe_Up,Broad_Women_35_44,Hindi,0,0,0.3608,68.75,07,0.12253907665322793,0.05977853151983688,0.540318836625659,2,31,12,29,17,2,3,0
Meta_Feed,PharmEasy_Baby,Static_Image,Ingredient_Science,Install_Now,Broad_Women_18_24,Malayalam,0,0,0.2135,33.28,07,0.13324221770753225,0.07316670492533318,0.4068679380844456,8,36,12,17,10,0,6,0
Meta_Feed,Mylo_PregaPlus,Reels_Remix,UGC_Repost,Install_Now,New_Mom_6_12m,Marathi,0,0,0.1652,60.8,07,0.18445310611369686,0.08416827079408296,0.4447385991379891,8,31,8,32,10,17,7,0
Google_Display,BabyChakra,Video_15s,Testimonial_Mom,Get_Offer,Broad_Women_25_34,Hinglish,0,0,0.3574,67.29,07,0.14543390923407704,0.08064870704010939,0.43433170696604384,2,3,18,29,7,1,4,0
Meta_Reels,Mylo_App,Playable_Ad,Before_After,Get_Offer,New_Mom_3_6m,Marathi,0,0,0.4238,77.97,07,0.13610722665317893,0.05432850406165427,0.6295378581447555,9,27,7,0,7,16,7,0
Meta_Stories,BabyChakra,Playable_Ad,Problem_Solution,Learn_More,Retargeting_Cart_Abandon,Hindi,0,0,0.3496,72.71,07,0.17316955275274212,0.09862312424549102,0.47810597959916773,10,3,7,23,12,27,3,0
Meta_Feed,BabyChakra,Static_Image,Before_After,Shop_Now,Broad_Women_35_44,Hindi,0,0,0.2828,59.96,07,0.15069986696183407,0.07764695095453686,0.43131641434032103,8,3,12,0,14,2,3,0
Google_Display,MamEarth,Carousel,Discount_Offer,Install_Now,Pregnant_Tri2,Marathi,1,0,0.3905,70.86,07,0.10746889131144104,0.05442369166183204,0.4246166038223614,2,19,1,6,10,21,7,0
Google_Search,Healofy,Playable_Ad,Fear_Appeal,Sign_Up,New_Mom_0_3m,Tamil,0,0,0.3959,77.06,07,0.13460142803382266,0.06995101443984034,0.4929182620979419,3,9,7,12,16,14,8,0
YouTube_Shorts,Mylo_LactoMama,Lead_Form,Problem_Solution,Install_Now,New_Mom_0_3m,Hinglish,0,0,0.2604,52.91,07,0.14805966644991872,0.08213907573662634,0.4849395895431784,13,29,6,23,10,14,4,0
Google_UAC,MamEarth,Video_30s,Emotional_Journey,Swipe_Up,Broad_Women_18_24,Malayalam,0,0,0.1576,42.81,07,0.19068439824421868,0.10491830832278026,0.37086288785358146,4,19,19,10,17,0,6,0
Meta_Reels,Mylo_PregaPlus,Playable_Ad,Ingredient_Science,Install_Now,Pregnant_Tri3,Bengali,0,0,0.4032,76.74,07,0.16790203979759188,0.08004205494021323,0.46696238730390666,9,31,7,17,10,22,0,0
Meta_Feed,Mylo_DiapersApp,Video_15s,Testimonial_Mom,Swipe_Up,New_Mom_3_6m,Hinglish,0,0,0.4777,79.58,07,0.20705886591430855,0.09132896210780739,0.49053547984647927,8,28,18,29,17,16,4,0
Google_Display,Mylo_App,Lead_Form,Seasonal_Festival,Swipe_Up,Retargeting_Cart_Abandon,English,0,0,0.2151,49.06,07,0.13037973420241428,0.07108118644634823,0.5642831160325323,2,27,6,27,17,27,1,0
Meta_Reels,PharmEasy_Baby,Carousel,UGC_Repost,Watch_More,Broad_Women_35_44,Hindi,0,0,0.3451,65.41,07,0.1811405826800539,0.09624160799176737,0.4997258277358864,9,36,1,32,19,2,3,0
Meta_Feed,Mylo_Ovaluna,Video_15s,Product_Demo,Book_Free_Consult,Pregnant_Tri1,Tamil,0,0,0.3035,62.3,07,0.18708350023501386,0.0802134833902949,0.5190285111792889,8,30,18,25,1,20,8,0
Meta_Feed,Healofy,Collection_Ad,Discount_Offer,Shop_Now,Pregnant_Tri2,English,1,0,0.38,69.1,07,0.07160398597159436,0.03602870972295978,0.5878755791288975,8,9,3,6,14,21,1,0
Google_UAC,Mylo_Ovaluna,Video_30s,Doctor_Expert,Swipe_Up,Retargeting_App_Inactive,Telugu,0,1,0.5011,94.63,07,0.23902186255906896,0.152185295933881,0.5191774162387479,4,30,19,7,17,26,9,0
Meta_Feed,MamEarth,Carousel,Doctor_Expert,Shop_Now,New_Mom_3_6m,English,0,1,0.5,91.32,07,0.21846367045670373,0.1302874738061466,0.5181728988008998,8,19,1,7,14,16,1,0
Meta_Reels,PharmEasy_Baby,Video_15s,Testimonial_Mom,Install_Now,New_Mom_6_12m,Malayalam,0,0,0.2697,65.43,07,0.17884110290063024,0.10221010253881976,0.45366045729052024,9,36,18,29,10,17,6,0
Meta_Reels,Mylo_PregaPlus,Static_Image,Discount_Offer,Swipe_Up,New_Mom_0_3m,Kannada,1,0,0.3906,70.38,07,0.09873809104197818,0.04736098502665845,0.5080906622775897,9,31,12,6,17,14,5,0
Meta_Reels,PharmEasy_Baby,Video_30s,Ingredient_Science,Sign_Up,Pregnant_Tri3,Malayalam,0,0,0.4289,77.42,07,0.21735710319862614,0.106900419733461,0.555044625505141,9,36,19,17,16,22,6,0
Google_UAC,MamEarth,Video_30s,Emotional_Journey,Install_Now,Pregnant_Tri2,Tamil,0,0,0.3982,74.91,07,0.15309852688011602,0.0710612322467499,0.5739499465297632,4,19,19,10,10,21,8,0
YouTube_Shorts,Mylo_App,Video_15s,Celebrity_Endorsement,Install_Now,Toddler_Mom_1_2y,Hindi,0,0,0.2362,61.18,07,0.17998667932189125,0.09588442178305771,0.5279854252656703,13,27,18,1,10,32,3,0
Google_Search,Mylo_PregaPlus,Video_30s,Problem_Solution,Swipe_Up,New_Mom_6_12m,Marathi,0,0,0.2649,61.71,07,0.21690916000345076,0.12414320333081216,0.5234686856692363,3,31,19,23,17,17,7,0
Google_Display,Mylo_App,Carousel,Testimonial_Mom,Book_Free_Consult,Pregnant_Tri1,Telugu,0,0,0.3171,69.18,07,0.15752143054285683,0.07610676716284367,0.46714372905543833,2,27,1,29,1,20,9,0
Google_Search,Healofy,Video_30s,Fear_Appeal,Get_Offer,Pregnant_Tri3,Hinglish,0,0,0.38,77.3,07,0.14214205093814564,0.06161537832348684,0.5145995058095882,3,9,19,12,7,22,4,0
Google_Search,PharmEasy_Baby,Lead_Form,Myth_Busting,Install_Now,TTC,Hindi,0,0,0.2311,53.56,07,0.13324210927594646,0.07775690314842457,0.5630635601926961,3,36,6,21,10,29,3,0
Meta_Stories,Mylo_DiapersApp,Video_60s,Fear_Appeal,Shop_Now,Pregnant_Tri3,Telugu,0,0,0.424,77.8,07,0.14531696876260017,0.0815902775931683,0.4868569357489508,10,28,20,12,14,22,9,0
Meta_Stories,Mylo_LactoMama,Carousel,Fear_Appeal,Swipe_Up,Broad_Women_25_34,Marathi,0,0,0.3487,68.81,07,0.16260241172849066,0.08006493761552609,0.3903689265613679,10,29,1,12,17,1,7,0
Google_Display,MamEarth,Carousel,Testimonial_Mom,Install_Now,New_Mom_3_6m,Hindi,0,0,0.4225,78.88,07,0.1458346327992223,0.0850061123185806,0.6200985464053489,2,19,1,29,10,16,3,0
Meta_Reels,MamEarth,Lead_Form,Ingredient_Science,Swipe_Up,Broad_Women_18_24,Malayalam,0,0,0.08,17.68,07,0.14688035077367895,0.07677854792686147,0.6400888355346736,9,19,6,17,17,0,6,0
Google_Search,HealthKart_Women,Video_15s,Fear_Appeal,Get_Offer,Lookalike_Purchasers,Hinglish,0,0,0.3203,62.78,07,0.14320476964053894,0.06967178545660734,0.5738625318695814,3,10,18,12,7,10,4,0
Google_Display,Mylo_Ovaluna,Carousel,Problem_Solution,Sign_Up,Broad_Women_25_34,English,0,0,0.2322,61.33,07,0.1420149055602979,0.07799527955819782,0.6181407680813623,2,30,1,23,16,1,1,0
Meta_Reels,Healofy,Reels_Remix,Myth_Busting,Swipe_Up,Toddler_Mom_1_2y,English,0,0,0.2739,59.48,07,0.19874656988986425,0.10744856907600166,0.5485381087266167,9,9,8,21,17,32,1,0
Meta_Reels,Mylo_LactoMama,Video_60s,Comparison_Ad,Shop_Now,Broad_Women_25_34,Hinglish,0,0,0.2692,57.63,07,0.1386226287924696,0.07414271521732041,0.5817249362305997,9,29,20,4,14,1,4,0
Google_Search,Mylo_LactoMama,Carousel,Ingredient_Science,Install_Now,Broad_Women_25_34,Telugu,0,0,0.2367,60.44,07,0.16855610569355928,0.0881331513129371,0.4966363967082722,3,29,1,17,10,1,9,0
Meta_Feed,HealthKart_Women,Video_15s,Testimonial_Mom,Swipe_Up,Toddler_Mom_1_2y,Telugu,0,0,0.3642,70.17,07,0.19316744041051612,0.09978301230983677,0.5557013816415769,8,10,18,29,17,32,9,0
Meta_Feed,Mylo_LactoMama,Video_15s,Product_Demo,Watch_More,Pregnant_Tri2,English,0,0,0.3024,70.81,07,0.15526076342006226,0.0908917917520074,0.4768829183592367,8,29,18,25,19,21,1,0
Meta_Reels,Mylo_DiapersApp,Static_Image,Product_Demo,Install_Now,Retargeting_App_Inactive,Malayalam,0,0,0.3561,69.31,07,0.15259219397320892,0.07403861151328961,0.40062487074354686,9,28,12,25,10,26,6,0
Meta_Stories,Mylo_Ovaluna,Video_30s,Discount_Offer,Shop_Now,TTC,English,1,0,0.38,69.84,07,0.16328656364698688,0.07068576447484427,0.45269492952950763,10,30,19,6,14,29,1,0
Meta_Feed,Healofy,Carousel,Emotional_Journey,Get_Offer,New_Mom_0_3m,Hinglish,0,0,0.38,74.21,07,0.14398523808457572,0.07424074198843628,0.44510525258200995,8,9,1,10,7,14,4,0
Meta_Feed,Mylo_App,Video_30s,Discount_Offer,Install_Now,New_Mom_0_3m,Tamil,1,0,0.3432,68.88,07,0.10529965498278314,0.04600445591702872,0.5652248579696282,8,27,19,6,10,14,8,0
Google_UAC,MamEarth,Reels_Remix,Before_After,Learn_More,Toddler_Mom_1_2y,Telugu,0,0,0.2851,62.42,07,0.14017954366168,0.07420587020497413,0.4571553948803002,4,19,8,0,12,32,9,0
Google_Search,MamEarth,Lead_Form,Product_Demo,Swipe_Up,Pregnant_Tri3,Marathi,0,0,0.26,53.97,07,0.1684156586920627,0.10781846326331318,0.5311807264070476,3,19,6,25,17,22,7,0
Meta_Reels,PharmEasy_Baby,Static_Image,Myth_Busting,Shop_Now,New_Mom_6_12m,Hinglish,0,0,0.2288,58.04,07,0.15130262455043414,0.0880124854834937,0.563182009633021,9,36,12,21,14,17,4,0
Meta,Mylo,Static_Image,Doctor_Expert,Sign_Up,Pregnant_Trimester2,Hinglish,0,1,45.5,75.2,08,0.18415095119905553,0.11432663850225298,0.4641068879682103,7,26,12,7,16,24,4,1
Meta,Mylo,Static_Image,Doctor_Expert,Sign_Up,Pregnant_Trimester2,Hinglish,0,1,29.4,54.5,08,0.1990087727588701,0.11344370651114427,0.5037410868335147,7,26,12,7,16,24,4,1
Meta,Mylo,Static_Image,Doctor_Expert,Sign_Up,Pregnant_Trimester2,Hinglish,0,1,14.9,16.4,08,0.20497886816698077,0.13153950124790098,0.6189957976243535,7,26,12,7,16,24,4,1
Meta,Ovaluna,Reels_Video,Product_Hero,Book_Now,New_Mom_0_6m,Hindi,0,0,44.6,64.6,08,0.17847921774476141,0.10414386309252636,0.4605940056298835,7,32,9,26,2,15,3,1
Meta,Ovaluna,Reels_Video,Product_Hero,Book_Now,New_Mom_0_6m,Hindi,0,0,32.4,51.6,08,0.1899375914264454,0.10787537518073936,0.6043820052944365,7,32,9,26,2,15,3,1
Meta,Ovaluna,Reels_Video,Product_Hero,Book_Now,New_Mom_0_6m,Hindi,0,0,17.9,25.2,08,0.12768344976234663,0.055818814813098507,0.35481334116722474,7,32,9,26,2,15,3,1
Meta,Mylo,Reels_Video,Testimonial_Mom,Book_Now,Lookalike_Purchasers,Hinglish,1,0,45.8,62.1,08,0.07386822167372793,0.03834628626114897,0.44701755471592725,7,26,9,29,2,10,4,1
Meta,Mylo,Reels_Video,Testimonial_Mom,Book_Now,Lookalike_Purchasers,Hinglish,1,0,27.1,48.8,08,0.1270139437799503,0.07216326664755714,0.45733807853305103,7,26,9,29,2,10,4,1
Meta,Mylo,Reels_Video,Testimonial_Mom,Book_Now,Lookalike_Purchasers,Hinglish,1,0,12.6,16.4,08,0.11270159469036445,0.0598377722298138,0.5147369295428892,7,26,9,29,2,10,4,1
Meta,LactoMama,Static_Image,UGC_Style,Learn_More,New_Mom_0_6m,English,1,0,35.3,61.2,08,0.12269646214896436,0.06682908204955908,0.5003650484396779,7,18,12,33,12,15,1,1
Meta,LactoMama,Static_Image,UGC_Style,Learn_More,New_Mom_0_6m,English,1,0,33.7,48.5,08,0.1377985952017921,0.07855159997647276,0.4961825865585771,7,18,12,33,12,15,1,1
Meta,LactoMama,Static_Image,UGC_Style,Learn_More,New_Mom_0_6m,English,1,0,16.2,17.0,08,0.11680111184471798,0.04911265101701984,0.6348976871423171,7,18,12,33,12,15,1,1
Meta,Ovaluna,Reels_Video,Testimonial_Mom,Sign_Up,Lookalike_Purchasers,Hindi,1,0,36.4,77.3,08,0.07681222782075692,0.038580418867054087,0.4149956103503115,7,32,9,29,16,10,3,1
Meta,Ovaluna,Reels_Video,Testimonial_Mom,Sign_Up,Lookalike_Purchasers,Hindi,1,0,35.2,50.0,08,0.16098913636318463,0.08832397407207256,0.5514272089266874,7,32,9,29,16,10,3,1
